-0.0022278,-0.0012665,-0.0023193,-0.0018921,-0.0019684,-0.0023804
-0.0022583,-0.0011597,-0.002121,-0.0014954,-0.0025024,-0.0024719
-0.0019073,-0.0015869,-0.0013123,-0.0022583,-0.0019531,-0.0023499
-0.0019226,-0.0016632,-0.0019531,-0.0024414,-0.0018158,-0.0025177
-0.0021515,-0.0010376,-0.0026855,-0.0016022,-0.0018768,-0.0023956
-0.0018463,-0.0015411,-0.0024719,-0.0017242,-0.0018005,-0.0021362
-0.0013733,-0.0017853,-0.0021515,-0.0022583,-0.0019073,-0.0016479
-0.0010071,-0.0011597,-0.0018768,-0.0019989,-0.0018616,-0.0012512
-0.00090027,-0.0014343,-0.0019073,-0.0021973,-0.0016022,-0.0013733
-0.0011444,-0.0013275,-0.0018463,-0.0023651,-0.001297,-0.0011444
-0.0010529,-0.0009613,-0.0017395,-0.0015869,-0.0018158,-0.0010986
-0.00076294,-0.0010986,-0.0016937,-0.0015717,-0.0019073,-0.0011292
-0.00083923,-0.0011902,-0.0017548,-0.0015411,-0.0011292,-0.00090027
-0.001358,-0.0012665,-0.0015106,-0.0013885,-0.0014954,-0.0010834
-0.0014648,-0.00057983,-0.0011139,-0.0016785,-0.0018311,-0.00083923
-0.0011139,-0.00030518,-0.0010376,-0.0012512,-0.0010376,-0.00067139
-0.00083923,-0.00097656,-0.00085449,-0.0014191,-0.00093079,-0.00086975
-0.00048828,-0.0012054,-0.00085449,-0.0017548,-0.0014038,-0.00045776
-0.00059509,-0.0010834,-0.0010681,-0.0012054,-0.0012665,-0.0004425
-0.00082397,-0.0010986,-0.00094604,-0.0011292,-0.0012054,-0.00088501
-0.00099182,-0.0014954,-0.00088501,-0.0011292,-0.0013733,-0.0010681
-0.00099182,-0.0013428,-0.0012817,-0.0011902,-0.0010681,-0.0010986
-0.00048828,-0.0010986,-0.0011292,-0.0015564,-0.0013123,-0.00094604
-0.00082397,-0.0014038,-0.0010681,-0.0013885,-0.0019836,-0.0010529
-0.001297,-0.0012665,-0.0016632,-0.0012054,-0.0014343,-0.0017395
-0.0012054,-0.0013123,-0.0016937,-0.0014343,-0.00091553,-0.0018616
-0.0016632,-0.0017242,-0.0018768,-0.0012665,-0.0011597,-0.0014496
-0.0014496,-0.0015717,-0.0020142,-0.00090027,-0.0011444,-0.0013123
-0.00076294,-0.001297,-0.0016174,-0.0013275,-0.0014648,-0.0011902
-0.00074768,-0.0010223,-0.001709,-0.0013428,-0.0015564,-0.0011292
-0.0009613,-0.00093079,-0.0016937,-0.001297,-0.0013275,-0.0012817
-0.0013733,-0.0014954,-0.0015717,-0.0018005,-0.0013275,-0.0015564
-0.0016479,-0.0015411,-0.0013275,-0.0014343,-0.0014648,-0.0015717
-0.0016327,-0.0010529,-0.00082397,-0.0013733,-0.0017395,-0.0014496
-0.0013123,-0.0009613,-0.0010529,-0.001709,-0.0014343,-0.0016174
-0.0012817,-0.0010529,-0.0014648,-0.0016327,-0.001358,-0.0016632
-0.0011444,-0.0010223,-0.0014038,-0.0015259,-0.0018158,-0.0016174
-0.0007782,-0.00088501,-0.0012512,-0.0014038,-0.0019684,-0.00177
-0.0014801,-0.0010223,-0.0011902,-0.0013428,-0.0015411,-0.0015564
-0.0017853,-0.0010529,-0.001236,-0.00090027,-0.00093079,-0.0009613
-0.0014191,-0.00086975,-0.0011902,-0.00088501,-0.0011749,-0.0007782
-0.0011444,-0.00065613,-0.0010529,-0.0010529,-0.0014801,-0.0012817
-0.0009613,-0.00038147,-0.00093079,-0.0010071,-0.0012207,-0.0016785
-0.00090027,-0.00091553,-0.0010681,-0.001358,-0.001236,-0.0012665
-0.0007782,-0.0013885,-0.0016022,-0.0013123,-0.0015106,-0.0013123
-0.0011749,-0.001297,-0.0015564,-0.0014496,-0.0014038,-0.0016174
-0.0013885,-0.0015106,-0.001358,-0.0019989,-0.0014343,-0.0012817
-0.0012207,-0.0014648,-0.0018311,-0.0017395,-0.0016632,-0.0015869
-0.0011749,-0.001297,-0.0017395,-0.0011444,-0.0014801,-0.0020294
-0.0014648,-0.001236,-0.0014191,-0.0013123,-0.0015106,-0.0017548
-0.0012665,-0.001297,-0.0018005,-0.0016327,-0.0015259,-0.0016937
-0.00090027,-0.0014191,-0.0019073,-0.0016785,-0.0015869,-0.0016785
-0.0014191,-0.0010834,-0.0013885,-0.0016937,-0.0016937,-0.0015259
-0.001358,-0.0011139,-0.0010834,-0.0012512,-0.0014801,-0.0016785
-0.0012817,-0.0015564,-0.0011902,-0.001358,-0.0015259,-0.0015411
-0.0014038,-0.0011902,-0.0014496,-0.0016022,-0.0014648,-0.0012665
-0.0010223,-0.00093079,-0.0013428,-0.0013733,-0.0011597,-0.0014496
-0.0011902,-0.0012207,-0.0014343,-0.0012817,-0.0010071,-0.0018005
-0.001236,-0.00082397,-0.00177,-0.0010986,-0.0011292,-0.0014038
-0.001297,-0.00065613,-0.0012512,-0.0015411,-0.0010681,-0.00099182
-0.001358,-0.00090027,-0.0013885,-0.0011597,-0.0009613,-0.0011597
-0.00083923,-0.0007782,-0.0015717,-0.00080872,-0.00097656,-0.00094604
-0.00080872,-0.00074768,-0.0012665,-0.0016479,-0.00079346,-0.0010223
-0.00079346,-0.00086975,-0.0013275,-0.001358,-0.00068665,-0.0010376
-0.00059509,-0.00080872,-0.00079346,-0.00097656,-0.00053406,-0.00057983
-0.00076294,-0.00062561,-0.0009613,-0.00064087,-0.00064087,-0.00068665
-0.00097656,-0.00064087,-0.0011444,-0.00030518,-0.00091553,-0.00088501
-0.0010529,-0.00064087,-0.0009613,-0.0007019,-0.0007782,-0.00099182
-0.00076294,-0.0011597,-0.001709,-0.001297,-0.0009613,-0.00091553
-0.00085449,-0.0018311,-0.002182,-0.0019531,-0.0016479,-0.0010071
-0.0012817,-0.0017548,-0.0023499,-0.0016479,-0.0018463,-0.0014801
-0.0012817,-0.0019684,-0.0024261,-0.0018158,-0.0019226,-0.0016937
-0.0013428,-0.0020599,-0.0025635,-0.0025177,-0.0021362,-0.0020294
-0.0016632,-0.0017853,-0.0027161,-0.0022888,-0.002121,-0.0024567
-0.0018463,-0.00177,-0.0028687,-0.0023499,-0.0022888,-0.0023804
