0.0012207,0.00085449,0.00099182,0.001236,0.0015106,0.0015106
0.0015259,0.0009613,0.00086975,0.0016174,0.0016785,0.0020447
0.0015106,0.00094604,0.00065613,0.0015259,0.0020142,0.0016022
0.0013123,0.00099182,0.00085449,0.0013885,0.00177,0.0012512
0.0010071,0.00093079,0.00074768,0.0013733,0.0018158,0.0016632
0.00093079,0.00068665,0.00093079,0.0012512,0.0014801,0.001297
0.0013123,0.00061035,0.0010834,0.0009613,0.001236,0.0011902
0.0009613,0.0007019,0.00073242,0.00065613,0.001358,0.0013733
0.00073242,0.00039673,0.00093079,0.00091553,0.0011597,0.001236
0.00071716,0.00019836,0.00068665,0.00082397,0.0013123,0.0011749
0.00042725,0,0.00038147,0.00027466,0.0014648,0.0007782
0.00056458,-0.00053406,0.00053406,0.00062561,0.0012207,0.00050354
0.00019836,-0.00038147,0.00022888,0.00062561,0.0009613,0.00038147
-3.0518e-05,-6.1035e-05,0.00022888,-1.5259e-05,0.00076294,3.0518e-05
-3.0518e-05,-0.0005188,0.00019836,-1.5259e-05,0.00042725,4.5776e-05
-0.00054932,-0.00088501,-0.00035095,-0.00021362,0.00019836,-9.1553e-05
-0.0002594,-0.00097656,-0.00054932,-0.0007019,4.5776e-05,-0.00068665
-0.00079346,-0.0012054,-0.00053406,-0.00067139,-0.00059509,-0.00062561
-0.0015106,-0.0013885,-0.00086975,-0.0010071,-0.00091553,-0.00033569
-0.0010834,-0.0017853,-0.0011444,-0.0013885,-0.00086975,-0.00071716
-0.0015869,-0.0019989,-0.0013275,-0.0014648,-0.0016479,-0.0011597
-0.0019836,-0.0020447,-0.0016174,-0.0018005,-0.0021362,-0.0016785
-0.0021057,-0.0024719,-0.0018768,-0.0020599,-0.0019531,-0.0019684
-0.0025635,-0.003067,-0.0024567,-0.0024414,-0.0021973,-0.0020447
-0.0025787,-0.0034943,-0.0026703,-0.002533,-0.0024872,-0.0023346
-0.0029449,-0.0035553,-0.0028229,-0.0025177,-0.0025787,-0.0024567
-0.003479,-0.0039368,-0.0031891,-0.003067,-0.0026398,-0.0027924
-0.0037537,-0.0039978,-0.0033112,-0.0032806,-0.0028839,-0.0032196
-0.0039063,-0.0037231,-0.0038605,-0.0035553,-0.0032806,-0.0033417
-0.0037994,-0.0042877,-0.0043335,-0.0041504,-0.0037842,-0.0034943
-0.0041199,-0.0044861,-0.004364,-0.0042572,-0.0044403,-0.0036926
-0.0044708,-0.0046844,-0.0046082,-0.0043488,-0.0048828,-0.0040588
-0.0044708,-0.0053253,-0.004837,-0.0050507,-0.0052032,-0.004364
-0.0050354,-0.0053711,-0.005249,-0.0055237,-0.0054474,-0.0044556
-0.0054779,-0.0054321,-0.0055847,-0.0054626,-0.0058746,-0.0050049
-0.0054321,-0.0055389,-0.0056152,-0.0058441,-0.0065155,-0.0055084
-0.0055695,-0.0058289,-0.0060577,-0.0059967,-0.0065918,-0.005661
-0.0060577,-0.0061798,-0.0062866,-0.0060425,-0.0068054,-0.0061798
-0.0063324,-0.0060425,-0.0062103,-0.0063629,-0.00737,-0.0066986
-0.0061798,-0.006073,-0.006485,-0.0062408,-0.0072937,-0.0064545
-0.0061646,-0.006073,-0.0063324,-0.0065613,-0.0070801,-0.0063171
-0.0060883,-0.0060272,-0.0063171,-0.0069427,-0.006958,-0.0065613
-0.0061035,-0.0063477,-0.0065155,-0.0063171,-0.0069122,-0.0062561
-0.0062866,-0.0065002,-0.0063324,-0.0059814,-0.0069427,-0.0062103
-0.006134,-0.0062256,-0.0067291,-0.0060577,-0.0067444,-0.0064392
-0.0059204,-0.0062103,-0.0068054,-0.0061493,-0.0066071,-0.0062561
-0.0059509,-0.0061951,-0.0063324,-0.0065308,-0.0068359,-0.0061951
-0.0062866,-0.0061035,-0.0062561,-0.0063324,-0.0068207,-0.0061188
-0.0063934,-0.0063629,-0.006134,-0.0059967,-0.0061646,-0.0061798
-0.0063171,-0.0063019,-0.0059814,-0.006073,-0.0060272,-0.0062103
-0.0063171,-0.0061188,-0.0059509,-0.0056,-0.0060883,-0.005722
